"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Glyma.05G115700.Wm82.a4.v1",619.563354817435,0.927267395532005,0.285997299706198,3.24222430241326,0.00118600637630853,0.0155490134977259
"Glyma.05G116800.Wm82.a4.v1",495.81514300948,1.37634463855805,0.295463909859293,4.65824959540236,3.18909410800938e-06,9.13884370033923e-05
"Glyma.05G117000.Wm82.a4.v1",603.006894470987,0.82382428799606,0.284915339757802,2.89147045819424,0.00383443640286987,0.0399166994721987
"Glyma.05G118500.Wm82.a4.v1",554.754296537883,1.04085737245366,0.296109302424928,3.51511203440679,0.000439568505766106,0.00685376347190286
"Glyma.05G119000.Wm82.a4.v1",92.729033476074,-1.69523980843526,0.575464480295244,-2.94586350067255,0.00322054487455374,0.0348180382067434
"Glyma.05G119100.Wm82.a4.v1",1184.71491836084,-1.34076586035737,0.232266783369582,-5.7725252010054,7.8092260240768e-09,3.822176808118e-07
"Glyma.05G119500.Wm82.a4.v1",88.1839104439667,2.59109226108177,0.585646371146536,4.42432906398638,9.67424670360475e-06,0.000246244879112464
"Glyma.05G123700.Wm82.a4.v1",15.9827140426423,7.77159733398768,2.05374730658522,3.78410591656944,0.000154262123415956,0.00280124676737746
"Glyma.05G123900.Wm82.a4.v1",32.2925686842969,8.78970257168684,1.78433619405231,4.9260350157024,8.39149663033912e-07,2.73926468839443e-05
"Glyma.05G124000.Wm82.a4.v1",88.4551042719477,4.50234405119306,0.627647258610331,7.17336687036866,7.31754100524981e-13,6.2676681419966e-11
"Glyma.05G124800.Wm82.a4.v1",110.946242001414,2.49248421223516,0.576520474697606,4.32332297225437,1.5369647417689e-05,0.000367987569434652
"Glyma.05G124900.Wm82.a4.v1",552.967449662881,3.65826960099283,0.37157545466267,9.84529401791068,7.1828897659374e-23,1.51133465917536e-20
"Glyma.05G133700.Wm82.a4.v1",473.65158224982,1.12449452993709,0.319127282494068,3.52365526741823,0.000425637633270817,0.00666878226308364
"Glyma.05G135200.Wm82.a4.v1",287.270888873148,1.05150305238903,0.347205843779296,3.02847164363231,0.00245794143403785,0.0280540102060069
"Glyma.05G136100.Wm82.a4.v1",31.4587108127287,4.94099870198396,1.11434183408973,4.43400629037687,9.24979253934875e-06,0.000237313265845518
"Glyma.05G139500.Wm82.a4.v1",40.5279580870288,3.07791643636908,0.925357096431671,3.32619315098791,0.000880408970123493,0.0122212381779602
"Glyma.05G142400.Wm82.a4.v1",297.647293631088,1.81759348590499,0.418685485178649,4.34119058397604,1.41712735267592e-05,0.000341619461138532
"Glyma.05G143400.Wm82.a4.v1",23.5616111008951,4.49315790159763,1.3382566195395,3.3574710828957,0.000786589707789853,0.0111101132933543
"Glyma.05G143500.Wm82.a4.v1",484.710648781474,1.21194093501654,0.293910709211163,4.12350042728729,3.73157767523449e-05,0.000808891543654554
"Glyma.05G147000.Wm82.a4.v1",90.5577578479266,10.2870361213748,1.54969240677242,6.63811481324857,3.17720351875625e-11,2.19261023580478e-09
"Glyma.05G148900.Wm82.a4.v1",893.476113343814,-1.89778832318991,0.299771749934885,-6.33077774540842,2.43928497951767e-10,1.51341214714786e-08
"Glyma.05G150400.Wm82.a4.v1",1226.87506531934,-1.05996031402281,0.234265478553055,-4.52461165242814,6.05065041265635e-06,0.000161887305270208
"Glyma.05G151800.Wm82.a4.v1",251.118458462437,1.43842800370767,0.402675009514226,3.57218096410538,0.000354020634563313,0.0057036657790756
"Glyma.05G153200.Wm82.a4.v1",4657.81554358118,3.59606721139504,0.221986656506238,16.1994746350621,5.08597164719466e-59,1.03633364379548e-55
"Glyma.05G154600.Wm82.a4.v1",810.639199661033,-0.916336522372989,0.303210434614796,-3.0221140757808,0.00251015932125814,0.0285166135782529
"Glyma.05G155600.Wm82.a4.v1",94.0699682204475,-2.27326683547881,0.582892676887812,-3.8999749449869,9.62026431524533e-05,0.0018529777759439
"Glyma.05G157000.Wm82.a4.v1",671.148950023216,1.33464745953487,0.31982072499641,4.17311123145585,3.00468157203427e-05,0.000666244255792135
"Glyma.05G157300.Wm82.a4.v1",5383.75203488297,-0.678369975284681,0.215232373887719,-3.1518026913487,0.00162265880963017,0.0201092304144789
"Glyma.05G157600.Wm82.a4.v1",610.275746969136,1.74342979731009,0.321316170669961,5.42590120402266,5.76628491250017e-08,2.42390575882132e-06
"Glyma.05G157900.Wm82.a4.v1",11.0497185149426,7.25088030077103,2.08544666715313,3.47689558068118,0.000507255328932612,0.00772626426162171
"Glyma.05G161200.Wm82.a4.v1",140.661854415413,1.27489819579232,0.455477190636345,2.7990385073096,0.00512550246381475,0.0497577301621334
"Glyma.05G161400.Wm82.a4.v1",27.0270730370563,3.82904886689575,1.04769233071114,3.65474553421302,0.000257437186950252,0.00432957458417854
"Glyma.05G161600.Wm82.a4.v1",219.772865863037,3.13184899365636,0.45154991265784,6.9357758818337,4.0399764911244e-12,3.09106106430595e-10
"Glyma.05G162100.Wm82.a4.v1",126.450944305014,1.37633138170809,0.464799164999055,2.96113135597155,0.00306511182869946,0.0335498457585806
"Glyma.05G168400.Wm82.a4.v1",1864.91981351803,-1.29458101352177,0.304447253109409,-4.25223417291448,2.11648374620096e-05,0.000486866715592217
"Glyma.05G168802.Wm82.a4.v1",197.783747490924,1.81013472167779,0.40469079644823,4.47288334097154,7.71718839117678e-06,0.000201599830340357
"Glyma.05G169300.Wm82.a4.v1",1024.66575207251,-0.776395807412554,0.253377141889685,-3.06419040653076,0.00218259948089951,0.0254804582602539
"Glyma.05G173300.Wm82.a4.v1",24.3382555594453,4.31788728770194,1.23973429716979,3.48291347392689,0.000495988643609618,0.00758679888227368
"Glyma.05G174200.Wm82.a4.v1",558.096303921019,-1.27132136208405,0.290758547005838,-4.3724298913164,1.2287128045762e-05,0.000302991186173041
"Glyma.05G174400.Wm82.a4.v1",624.541008618889,0.798834655322315,0.27526993211998,2.90200476735735,0.00370782897600256,0.0388389066033385
"Glyma.05G175700.Wm82.a4.v1",545.890661705351,-0.94171999395142,0.301188904545009,-3.12667558379691,0.00176794897988623,0.0215850346125182
"Glyma.05G175800.Wm82.a4.v1",144.267773701314,2.83524637297316,0.510110889231337,5.55809811714757,2.72730067897005e-08,1.22060031380466e-06
"Glyma.05G177000.Wm82.a4.v1",132.990510743438,-1.46076257074257,0.486569397643892,-3.00216696285463,0.00268065107364245,0.0301339739593691
"Glyma.05G177700.Wm82.a4.v1",101.352065683854,4.24060529938921,0.650278118035352,6.52121789396991,6.97387870876407e-11,4.60740126637885e-09
"Glyma.05G178500.Wm82.a4.v1",26.1254437140687,-3.31850565692355,1.16225568693628,-2.85522858199228,0.00430058641669776,0.0436064944912679
"Glyma.05G179100.Wm82.a4.v1",610.325609785713,-1.12948693843874,0.290308813165897,-3.89063950942922,9.99803743997402e-05,0.00191147663944985
"Glyma.05G179300.Wm82.a4.v1",4043.37194861175,-0.852453929444987,0.270601886608943,-3.15021428759253,0.00163150747993471,0.0202059539621472
"Glyma.05G179900.Wm82.a4.v1",107.467599313348,1.42420202650562,0.499963621116702,2.84861131160818,0.00439104898960052,0.044305306654257
"Glyma.05G183800.Wm82.a4.v1",744.708862704789,1.79717326545388,0.287205204571973,6.25745368414279,3.91313813633756e-10,2.35609864616343e-08
"Glyma.05G184500.Wm82.a4.v1",339.47339901733,3.47197562102842,0.361966754110511,9.59197379759468,8.64157705117303e-22,1.60075911739791e-19
"Glyma.05G188800.Wm82.a4.v1",1348.49425757153,-0.795274354126555,0.255346933032406,-3.11448563208561,0.00184265930795631,0.0222793738624387
"Glyma.05G189600.Wm82.a4.v1",245.325675676318,1.96781446806288,0.403460871082288,4.87733658727349,1.07527863571519e-06,3.44044730427384e-05
"Glyma.05G191100.Wm82.a4.v1",16.1462843421485,7.78720553370057,1.99142080744257,3.91037670420904,9.21522902813898e-05,0.00178571192314857
"Glyma.05G193200.Wm82.a4.v1",678.493427003574,-0.892091879723026,0.26235731534325,-3.40029352166482,0.000673135526150731,0.00973494280721911
"Glyma.05G194101.Wm82.a4.v1",316.178697773375,1.89898108196858,0.385762274093403,4.92267183573474,8.53705451934958e-07,2.78443189314759e-05
"Glyma.05G194200.Wm82.a4.v1",11.4267930885572,7.30484824041413,2.06173303523322,3.54306213053807,0.000395509509907721,0.0062831968305611
"Glyma.05G194350.Wm82.a4.v1",29.0975549232111,2.59853150733936,0.928889649600252,2.79745985807641,0.00515061670233552,0.0499505803253498
"Glyma.05G195000.Wm82.a4.v1",1150.11951107732,3.17128265428174,0.294557105607626,10.7662744979106,4.96694905493524e-27,1.36379739476467e-24
"Glyma.05G196400.Wm82.a4.v1",296.365030485833,-1.21771721000065,0.346170449587364,-3.51768099054143,0.000435335363887966,0.00680420210453073
"Glyma.05G196700.Wm82.a4.v1",476.424479018734,2.73337316804246,0.308977316773787,8.84651726729717,9.029296531676e-19,1.36550474696811e-16
"Glyma.05G196800.Wm82.a4.v1",436.450456702179,1.82556521436616,0.305526307989011,5.97514900233016,2.29879975994284e-09,1.22586821909349e-07
"Glyma.05G196900.Wm82.a4.v1",584.625232266919,1.24091226944879,0.404329887492052,3.06905897346801,0.00214734197773938,0.0251389007161113
"Glyma.05G197000.Wm82.a4.v1",212.434120753604,2.33474567520758,0.450060118984993,5.18763066692749,2.12986476592802e-07,7.99783844936016e-06
"Glyma.05G197900.Wm82.a4.v1",336.526718628244,-1.25803801229982,0.353851072211532,-3.55527540000717,0.000377583377497793,0.00602561436926095
"Glyma.05G198300.Wm82.a4.v1",448.005943598981,0.947700821342125,0.293039015599408,3.23404315088766,0.00122051013540718,0.0159258678437105
"Glyma.05G200900.Wm82.a4.v1",100.019155175525,-1.65455489197973,0.55275647278079,-2.99327999481589,0.00275996415836128,0.0307888431899513
"Glyma.05G203700.Wm82.a4.v1",2009.46799544533,-1.11800388358057,0.240807533239265,-4.64272802657601,3.43838831616525e-06,9.74201194788305e-05
"Glyma.05G204100.Wm82.a4.v1",199.751885689604,-1.25979926829501,0.444048967286136,-2.83707284805647,0.00455292226464603,0.0454778243850066
"Glyma.05G204400.Wm82.a4.v1",646.399738033157,-0.941352751636314,0.26599448047251,-3.53899355341548,0.000401655661527701,0.00634912038056213
"Glyma.05G207600.Wm82.a4.v1",1165.12901031066,0.844897200043612,0.2853991685587,2.96040526085078,0.00307234599669634,0.0336052779952874
"Glyma.05G208300.Wm82.a4.v1",342.320413943842,1.88869473225775,0.383284975663701,4.92765136172442,8.32239467770527e-07,2.72129653671756e-05
"Glyma.05G209000.Wm82.a4.v1",597.251064969289,2.22769605308545,0.308874393954675,7.21230408439862,5.50129500198964e-13,4.78612665173098e-11
"Glyma.05G209100.Wm82.a4.v1",172.78648220717,2.06754876731875,0.547012661477081,3.77970916017888,0.000157011651832652,0.0028431740414879
"Glyma.05G210900.Wm82.a4.v1",467.337167704018,-0.981164289431905,0.3192967764817,-3.07289130896735,0.0021199568704809,0.0248681854144547
"Glyma.05G212600.Wm82.a4.v1",7.98575771552007,6.77873673408025,2.29020117399307,2.95988702261522,0.00307751878152324,0.0336475966186592
"Glyma.05G213200.Wm82.a4.v1",567.213449558627,0.881117248460361,0.272894637628303,3.22878183359722,0.00124318694730287,0.0161999268478056
"Glyma.05G215900.Wm82.a4.v1",368.687341602608,1.83218417171159,0.434738513515204,4.21445101998655,2.50386481606003e-05,0.000565560830535378
"Glyma.05G216400.Wm82.a4.v1",1955.81968134964,-1.00250333882934,0.216749430374763,-4.62517173445851,3.74288152503846e-06,0.00010508024528054
"Glyma.05G218500.Wm82.a4.v1",483.426283973689,1.13913627456447,0.289017851961132,3.94140454243519,8.10058723051611e-05,0.00159844156284114
"Glyma.05G219400.Wm82.a4.v1",3375.80136547055,-0.62535225992325,0.214063817730473,-2.9213356397793,0.00348534121576666,0.0370802377489437
"Glyma.05G222400.Wm82.a4.v1",24.9421037772266,3.4170919282607,1.07623196219968,3.17505152074895,0.00149809899723954,0.0188369284436924
"Glyma.05G227400.Wm82.a4.v1",988.319606992527,1.15522079296958,0.28010102863658,4.12430043042946,3.71863257259601e-05,0.000806537031081538
"Glyma.05G230200.Wm82.a4.v1",29.3802536531842,-2.99807358525559,1.00566082449973,-2.98119754913092,0.00287123508540022,0.0317781207350685
"Glyma.05G232200.Wm82.a4.v1",558.773532899587,1.86292285668731,0.29142761582896,6.39240331218529,1.63298486455686e-10,1.02965812754591e-08
"Glyma.05G232400.Wm82.a4.v1",270.107525807617,1.11863115619578,0.347635405827692,3.21782861424143,0.00129164972331709,0.0167188963685126
"Glyma.05G234600.Wm82.a4.v1",251.820100967392,4.14446256453285,0.524784111538443,7.89746197228238,2.84639808020766e-15,3.15754446060858e-13
"Glyma.05G236300.Wm82.a4.v1",2607.23312803802,2.0922172717725,0.267013744363066,7.83561639032205,4.66548246051108e-15,5.11683154273899e-13
"Glyma.05G236600.Wm82.a4.v1",515.473118633169,-2.59364571808199,0.333874172813369,-7.76833289088164,7.95258335499689e-15,8.55234068301958e-13
"Glyma.05G237100.Wm82.a4.v1",537.063682984483,2.39316421402378,0.289539833100178,8.26540579373673,1.3922034824755e-16,1.7906696951508e-14
"Glyma.05G237200.Wm82.a4.v1",271.63825673449,2.36387307640146,0.421177244390171,5.61253749552436,1.99380988462911e-08,9.16036849212368e-07
"Glyma.05G237300.Wm82.a4.v1",43.5699753332235,3.58244705099447,0.859772007621453,4.16674073968197,3.08985564926834e-05,0.000683564351208135
"Glyma.05G238100.Wm82.a4.v1",23.6471929180559,3.64435959881923,1.26105550823195,2.88992798098853,0.00385330093148256,0.0400022925045188
"Glyma.05G238200.Wm82.a4.v1",16.8255325274741,7.85592455809553,1.89744078515775,4.14027389921546,3.46891375632749e-05,0.000756614062401232
"Glyma.05G242200.Wm82.a4.v1",113.156740518778,-2.31846062471376,0.626354310995048,-3.70151619301633,0.000214314975998935,0.00370576341929377
"Glyma.05G244200.Wm82.a4.v1",220.283729217856,-1.35484907686405,0.388451941572844,-3.48781646290209,0.000486982241906039,0.00747562152870432
"Glyma.05G245800.Wm82.a4.v1",579.349861043153,-1.23963786626732,0.272017877554915,-4.55719262796272,5.18418758138675e-06,0.00014154148252002
"Glyma.05G247300.Wm82.a4.v1",1275.20324684426,-0.717268485532514,0.254113162248248,-2.82263413349601,0.00476308927902122,0.0471323586692141
"Glyma.05G247700.Wm82.a4.v1",279.999977735765,1.12766781217599,0.366232196429274,3.07910616043766,0.00207622683125785,0.0245213916327479
"Glyma.05G248200.Wm82.a4.v1",98.384044646979,-1.53911799851651,0.539863827690591,-2.85093743935483,0.00435905450569388,0.0440513691432886
"Glyma.06G002000.Wm82.a4.v1",1423.73326197727,-0.782865841318388,0.239832166697508,-3.26422369483819,0.00109764465905012,0.0145881609938638
"Glyma.06G003100.Wm82.a4.v1",244.523848707098,3.89667898942255,0.543699746943581,7.16696855447847,7.6676635237478e-13,6.5530594552295e-11
"Glyma.06G003900.Wm82.a4.v1",232.048167292038,-1.28974490113301,0.397245368906834,-3.2467210497185,0.00116742750852298,0.0153383800192703
"Glyma.06G006500.Wm82.a4.v1",52.2293450516253,2.71037965340918,0.751630238099793,3.60600135016033,0.000310951518094323,0.00510754689139656
"Glyma.06G007500.Wm82.a4.v1",5353.06405278001,1.5407681013757,0.194782961589967,7.91017904645652,2.57018974623815e-15,2.86757625434035e-13
"Glyma.06G010200.Wm82.a4.v1",529.175142050529,1.48980638890905,0.320283737573066,4.65152055548616,3.29496423668911e-06,9.38664756610883e-05
"Glyma.06G010700.Wm82.a4.v1",14.3908859387749,7.64512196797028,1.95928590353098,3.90199406538494,9.54034972497991e-05,0.00183941553586951
"Glyma.06G010800.Wm82.a4.v1",33.9644372782615,8.86749039809672,1.70230951107512,5.20909408095614,1.89764878920448e-07,7.18157115093368e-06
"Glyma.06G011700.Wm82.a4.v1",883.166564127433,-1.24262330973129,0.251851272162171,-4.9339568510543,8.05802486538748e-07,2.6415447304274e-05
"Glyma.06G012900.Wm82.a4.v1",1595.27914095476,-0.876256131553409,0.241789055521543,-3.62405208814481,0.000290023156753338,0.00480250064743604
"Glyma.06G014500.Wm82.a4.v1",198.81501017022,-1.21833113694346,0.392335138586469,-3.10533270441426,0.00190065104121108,0.0228095799939513
"Glyma.06G015900.Wm82.a4.v1",647.352064840056,-0.936829880554583,0.291891175564507,-3.20951765240175,0.00132957882281781,0.017123966774914
"Glyma.06G019200.Wm82.a4.v1",132.645382213216,-1.45054239529761,0.460788475634118,-3.1479571907727,0.00164415770133761,0.0203391661993203
"Glyma.06G019500.Wm82.a4.v1",89.5225462351081,2.37202216115431,0.6020862548189,3.93967167024563,8.15931988715534e-05,0.0016059383295944
"Glyma.06G020300.Wm82.a4.v1",28.3429053315882,-3.02282570220041,0.995418642771257,-3.03673808417414,0.00239153160028381,0.0274425448469446
"Glyma.06G020400.Wm82.a4.v1",1529.30685742705,-1.07588722593368,0.244025863920994,-4.40890653411234,1.03893847777344e-05,0.000263064114892078
"Glyma.06G020800.Wm82.a4.v1",80.1384297205723,2.21171875453221,0.637673514105696,3.46841872150521,0.000523530866123852,0.00791120120296054
"Glyma.06G024000.Wm82.a4.v1",188.90912660149,1.41384410161685,0.447919473021875,3.15646938070898,0.00159691652687503,0.0198410216103873
"Glyma.06G024100.Wm82.a4.v1",3043.26744441109,-0.777971723190109,0.219588503520573,-3.54286181069229,0.000395810052505746,0.00628539219965543
"Glyma.06G030500.Wm82.a4.v1",655.40109035479,-0.965437984580266,0.265330433213143,-3.63862513956218,0.000274097431747454,0.0045779473986638
"Glyma.06G034500.Wm82.a4.v1",157.158114604802,2.25889510696736,0.434915204597935,5.19387476704943,2.05961713406019e-07,7.75662230983853e-06
"Glyma.06G035300.Wm82.a4.v1",533.781141069052,2.61507947269088,0.361024653233331,7.2434927899529,4.37274500062616e-13,3.83803128132639e-11
"Glyma.06G036100.Wm82.a4.v1",923.172887830939,0.848663999699354,0.26575008272745,3.19346654943372,0.00140575623174714,0.0179616674957395
"Glyma.06G036700.Wm82.a4.v1",424.170809935691,1.72172992140744,0.305324137876045,5.63902327992956,1.71017417068105e-08,7.97703530336347e-07
"Glyma.06G037000.Wm82.a4.v1",775.999238040719,1.28387086590516,0.275026901535064,4.66816467312551,3.03902282616693e-06,8.75414945796522e-05
"Glyma.06G039700.Wm82.a4.v1",113.266751491654,-1.72695796676789,0.568690309892977,-3.03672831543919,0.00239160910018316,0.0274425448469446
"Glyma.06G041800.Wm82.a4.v1",341.871586295653,-1.51137793090718,0.350042324785071,-4.31770052902938,1.5766314715472e-05,0.000375395371592556
"Glyma.06G042100.Wm82.a4.v1",216.98667334128,2.06476769142784,0.419985524781773,4.91628298975472,8.82028710112813e-07,2.86474341543772e-05
"Glyma.06G042300.Wm82.a4.v1",207.991816816311,1.40683090341685,0.457570331782723,3.07456757070711,0.00210807962126192,0.0247992411234139
"Glyma.06G042700.Wm82.a4.v1",94.3668445597685,-1.78167346954249,0.546170861852332,-3.26211739582731,0.00110583337489443,0.0146569885434193
"Glyma.06G043000.Wm82.a4.v1",187.611997830012,8.32915429995591,1.96278086197988,4.24354774457818,2.20013536220726e-05,0.000504311666949996
"Glyma.06G045400.Wm82.a4.v1",377.70933628155,2.7593603848013,0.436080587572891,6.32763865999899,2.48941243461641e-10,1.54204163849879e-08
"Glyma.06G045500.Wm82.a4.v1",1051.26701788996,0.975814978427426,0.238419955989015,4.09284103077507,4.26119868577505e-05,0.000909439399778285
"Glyma.06G047000.Wm82.a4.v1",992.44654927438,-1.06144926530646,0.264790858927359,-4.00863258500042,6.10713477259506e-05,0.00124440906695272
"Glyma.06G047600.Wm82.a4.v1",654.369228683636,2.3364382518397,0.276849616548508,8.43937687531644,3.1903386698684e-17,4.34908315506884e-15
"Glyma.06G049500.Wm82.a4.v1",240.996032132127,-1.04068625696713,0.359980813118504,-2.89094923685431,0.00384080154351047,0.0399507339486856
"Glyma.06G050500.Wm82.a4.v1",563.259258061298,-1.0790425644737,0.296882008145487,-3.63458389147284,0.000278429649618672,0.00464268123764572
"Glyma.06G050700.Wm82.a4.v1",1284.28580401704,0.65268756682285,0.228599302353764,2.85515992438506,0.00430151627178489,0.0436064944912679
"Glyma.06G053000.Wm82.a4.v1",105.511289180846,2.30986089256229,0.598047551493688,3.86233650951863,0.000112307722458191,0.00212200755244942
"Glyma.06G055500.Wm82.a4.v1",1605.27147014467,-1.01534907464563,0.225778735394064,-4.49709789043457,6.88872768464296e-06,0.000182294663233733
"Glyma.06G059500.Wm82.a4.v1",100.242828399597,-1.99082554131672,0.566175467829999,-3.51626952143834,0.000437656457533463,0.00683220554572904
"Glyma.06G059600.Wm82.a4.v1",3150.05222208391,-0.700413745849048,0.217941724905113,-3.21376618522218,0.00131006305530962,0.0169084719590227
"Glyma.06G060551.Wm82.a4.v1",263.472981620365,1.1458457954485,0.386742609006858,2.96281239450443,0.00304842302723473,0.0333955001413108
"Glyma.06G061200.Wm82.a4.v1",158.46510564229,-1.96162569681998,0.444365189415566,-4.41444501852166,1.01269448743767e-05,0.000256923113244754
"Glyma.06G061900.Wm82.a4.v1",24.011114960433,4.293080232657,1.2417521443055,3.45727627880046,0.000545665109058926,0.00818497663588389
"Glyma.06G063202.Wm82.a4.v1",11.242639978829,5.81114367145286,2.03183763216199,2.86004333194157,0.00423583126054456,0.043042049147502
"Glyma.06G064900.Wm82.a4.v1",76.2853136763921,1.77313692409529,0.57880823716454,3.06342724626988,0.00218817404785517,0.0255243019773164
"Glyma.06G067000.Wm82.a4.v1",32.0996117099396,-4.13215846561184,1.13326776898616,-3.64623311338726,0.000266112586305519,0.00445804793544706
"Glyma.06G067400.Wm82.a4.v1",491.790677926377,-0.924408618075179,0.285545906855693,-3.23733801074007,0.00120650414567565,0.0157621168277791
"Glyma.06G068100.Wm82.a4.v1",98.7024990054898,1.80557776644737,0.518117358858273,3.48488182373613,0.000492354440565106,0.0075448793506692
"Glyma.06G069500.Wm82.a4.v1",218.636516825767,1.1035413117804,0.38439147557015,2.87087873149001,0.00409332523993885,0.0419907489836334
"Glyma.06G071900.Wm82.a4.v1",183.465109228491,1.48400983859205,0.466586968342854,3.18056426621324,0.00146988532442912,0.01859075108863
"Glyma.06G072100.Wm82.a4.v1",13.8899697684467,-5.54421246977911,1.85704167497125,-2.98550783458586,0.00283107885795596,0.0314145078778346
"Glyma.06G076600.Wm82.a4.v1",326.695424234861,1.77936630325148,0.389512834218882,4.56818401586117,4.91968033457477e-06,0.0001346045400375
"Glyma.06G079800.Wm82.a4.v1",637.562414147117,1.30523332499135,0.270119590710848,4.83205724381744,1.35129385877441e-06,4.20879660035811e-05
"Glyma.06G080100.Wm82.a4.v1",1448.70839142552,0.712474484903407,0.228482437429342,3.11828993475151,0.00181903761511061,0.022076501965206
"Glyma.06G082000.Wm82.a4.v1",291.62742982689,1.37165433823591,0.345286746299151,3.97250793127034,7.11198674299903e-05,0.00141855006056263
"Glyma.06G082100.Wm82.a4.v1",479.260057897151,1.21095163718207,0.312471805116901,3.87539489116157,0.000106451923394196,0.00202420737436459
"Glyma.06G083600.Wm82.a4.v1",176.693356741059,-1.45369179469783,0.414055092039836,-3.5108656375562,0.00044665009244527,0.00694951210836801
"Glyma.06G084800.Wm82.a4.v1",39.4729725219164,3.34840965391445,0.82991547988842,4.03463935190682,5.46862274649225e-05,0.00113521570847425
"Glyma.06G085200.Wm82.a4.v1",223.748545883258,1.43419915992543,0.420430615163161,3.41126242523714,0.000646628241671446,0.00942553176818902
"Glyma.06G087800.Wm82.a4.v1",995.531190556162,1.13022060505389,0.244998893158376,4.61316616774787,3.96580997557368e-06,0.000110616954758166
"Glyma.06G088500.Wm82.a4.v1",462.347775144154,1.11356085134339,0.320799928794939,3.47120043176567,0.0005181370983197,0.00785500199706349
"Glyma.06G088800.Wm82.a4.v1",108.207704146379,-1.69346874184215,0.599307917659321,-2.82570727324314,0.00471763548252301,0.0467476984146092
"Glyma.06G089000.Wm82.a4.v1",509.097840234271,1.12918338396077,0.287423596803141,3.92863841563486,8.54281752129362e-05,0.00167037969867112
"Glyma.06G089100.Wm82.a4.v1",246.849759693811,1.55509406974287,0.397409804644013,3.91307424117499,9.11285024620147e-05,0.00177110440402455
"Glyma.06G089700.Wm82.a4.v1",1230.39321302342,-1.14471442356794,0.247342465518644,-4.62805455249112,3.69116796755413e-06,0.000103854337110362
"Glyma.06G090800.Wm82.a4.v1",1195.7049203401,0.853962291882708,0.261732660531374,3.26272728114626,0.0011034565156351,0.0146402738186474
"Glyma.06G091700.Wm82.a4.v1",1063.10473509878,-0.735142439177171,0.238138836776711,-3.08703296416314,0.00202165176458134,0.0240455447206656
"Glyma.06G099700.Wm82.a4.v1",87.8176636490503,2.4049887810709,0.571921486387894,4.20510304003471,2.60963238580168e-05,0.000587053560815293
"Glyma.06G099800.Wm82.a4.v1",79.5499101004348,3.07649829004447,0.626157926939973,4.91329448639145,8.95586026641268e-07,2.90147389300558e-05
"Glyma.06G100000.Wm82.a4.v1",197.88867791233,1.31033535270638,0.420915469195774,3.11306057534541,0.00185158010076041,0.022352330402538
"Glyma.06G100300.Wm82.a4.v1",2907.16927262056,-1.01445300985675,0.236961535833918,-4.28108725024369,1.85982416170195e-05,0.000433492428779596
"Glyma.06G100700.Wm82.a4.v1",123.16711748433,2.17026167311863,0.522058419606016,4.15712416774442,3.22278848180722e-05,0.000710132362397077
"Glyma.06G100900.Wm82.a4.v1",147.687599770143,3.28764308496615,0.54135425045772,6.07299763913634,1.25544301790615e-09,6.94349663403382e-08
"Glyma.06G102400.Wm82.a4.v1",361.925610413405,-1.66241207200648,0.395966231366886,-4.19836829587157,2.68845138688343e-05,0.000600943391704343
"Glyma.06G104600.Wm82.a4.v1",560.104209308527,1.2952203108719,0.297114943785949,4.35932401907397,1.30464820353153e-05,0.000318470713743527
"Glyma.06G104700.Wm82.a4.v1",266.279703897332,-1.87096561731508,0.443206266641269,-4.22143312975636,2.42753972927998e-05,0.000550247076224089
"Glyma.06G105600.Wm82.a4.v1",146.826575098735,3.56999247214107,0.495453609403673,7.20550300650329,5.78299679335613e-13,5.01992647656463e-11
"Glyma.06G105700.Wm82.a4.v1",8226.66902717507,-0.900308626857677,0.204947545503994,-4.39287342838722,1.1186225895862e-05,0.000280307272206019
"Glyma.06G105900.Wm82.a4.v1",3457.0628872853,2.1817039433814,0.216709965969426,10.0673909186493,7.69934354913509e-24,1.7849106916453e-21
"Glyma.06G107200.Wm82.a4.v1",507.781298368012,1.31141698959668,0.349544456083115,3.75178884051547,0.000175577317824135,0.0031195391737317
"Glyma.06G107800.Wm82.a4.v1",90.8965597423348,2.08390895993695,0.550035346677148,3.78868189567484,0.000151448686481832,0.0027592168927737
"Glyma.06G108100.Wm82.a4.v1",429.016156514419,1.44633733878926,0.326498973773015,4.42983731947276,9.43041996403911e-06,0.000241325588400771
"Glyma.06G109200.Wm82.a4.v1",21.5699907683666,8.2055435316272,1.9156595132275,4.2834039530347,1.84055570758039e-05,0.000430036899329963
"Glyma.06G112200.Wm82.a4.v1",324.425636496249,-1.49316336594343,0.346268211052859,-4.31215837400533,1.61668560972822e-05,0.00038367561883261
"Glyma.06G112500.Wm82.a4.v1",271.466230007134,-1.05288360124816,0.373495631125462,-2.81899843935385,0.00481737523471034,0.0475413413744101
"Glyma.06G113000.Wm82.a4.v1",160.408703689939,-1.32925761565358,0.450065950486186,-2.95347296150185,0.00314220133670891,0.0341426676257888
"Glyma.06G113200.Wm82.a4.v1",74.9921713684241,-2.01421055905058,0.600897157068482,-3.35200547274519,0.000802284328062026,0.0112864962794046
"Glyma.06G114000.Wm82.a4.v1",1635.33613155468,1.3908951871892,0.226537204947551,6.13980907688531,8.26207213663422e-10,4.66957843459553e-08
